temp,weather,age,sex,height,weight,body_shape,style,label
25,2,50,1,167,69,2,3,3
33,3,50,1,175,64,2,1,5
22,2,49,2,156,61,3,3,3
22,3,40,1,168,65,2,1,6
30,3,60,1,178,75,2,1,5
21,3,36,1,172,77,3,1,6
32,2,44,2,159,53,2,3,4
27,3,63,1,174,81,3,1,5
22,3,49,2,165,56,2,3,9
21,3,52,2,161,58,2,3,3
22,3,63,2,166,58,2,1,1
22,1,34,1,172,69,2,3,3
27,2,54,2,152,51,2,1,7
28,3,43,1,175,75,2,2,8
24,1,37,2,160,60,2,2,12
24,2,41,1,171,54,1,3,3
26,3,22,2,166,62,2,3,9
24,3,30,1,178,77,2,1,6
26,3,28,1,169,57,2,1,6
28,3,21,1,179,74,2,1,5
30,1,44,2,163,65,2,3,4
33,3,27,2,168,52,1,2,8
33,3,43,1,186,100,3,1,5
32,1,35,2,153,49,2,3,4
31,2,45,2,153,67,3,3,10
26,2,31,1,173,68,2,2,11
34,2,22,2,159,59,2,1,7
32,1,52,2,153,63,3,1,7
29,2,35,2,152,66,3,2,14
33,3,60,1,161,73,3,2,8
27,2,38,2,173,58,2,1,7
23,1,25,1,181,79,2,1,6
22,1,60,1,180,82,3,2,16
30,1,61,1,167,84,3,1,5
28,2,28,1,177,54,1,1,5
26,2,57,1,175,76,2,2,11
23,3,44,2,151,58,3,1,1
35,3,24,1,167,71,3,3,10
32,1,56,2,160,50,2,2,8
32,1,33,2,156,50,2,3,4
32,1,21,2,170,60,2,1,7
27,1,37,2,155,41,1,3,4
31,3,44,2,164,53,2,2,14
22,1,36,2,169,56,2,3,9
35,3,48,1,174,54,1,3,10
22,3,47,1,175,51,1,3,3
30,1,27,1,185,65,2,3,10
29,2,27,1,176,85,3,3,10
29,1,44,1,175,57,2,2,17
28,3,38,1,178,70,2,2,17
24,3,64,2,167,54,2,2,16
27,1,45,2,162,58,2,1,7
31,1,62,1,185,68,2,3,10
28,2,37,1,179,57,1,2,15
22,2,23,2,155,61,3,1,1
33,1,52,1,181,58,1,3,10
24,1,31,2,159,61,2,1,1
27,3,26,2,159,51,2,1,7
22,2,42,1,173,78,3,2,16
21,3,65,1,185,65,2,1,6
20,3,46,1,172,65,2,2,16
28,3,29,2,167,54,2,1,7
32,3,56,1,176,88,3,1,5
33,3,59,1,178,57,1,1,5
24,2,47,1,169,71,2,1,6
30,3,45,2,161,60,2,3,4
24,2,57,2,158,45,1,3,9
27,2,28,1,181,82,3,2,13
35,3,24,1,168,74,3,2,17
24,1,47,2,160,59,2,3,3
20,1,57,1,168,60,2,3,3
33,1,50,2,157,65,3,1,7
24,2,43,2,157,52,2,2,11
35,1,33,2,153,46,2,3,4
29,2,58,2,163,54,2,3,10
26,3,40,2,163,54,2,3,9
32,1,36,1,169,60,2,2,8
29,3,51,1,173,65,2,3,10
25,2,41,1,177,69,2,2,16
29,2,27,1,178,88,3,1,5
30,3,23,1,170,74,3,1,5
27,2,57,1,183,83,2,3,10
27,2,65,2,170,59,2,3,10
34,3,44,2,166,49,1,1,7
35,3,25,2,161,58,2,3,4
35,2,28,2,150,62,3,2,15
28,1,43,2,158,62,2,3,10
34,1,60,2,155,62,3,2,8
25,3,31,1,162,69,3,1,6
24,3,54,2,167,58,2,3,9
27,3,34,2,149,67,3,3,4
25,2,50,1,179,56,1,2,11
27,3,27,2,165,59,2,3,4
29,2,60,1,178,63,2,2,13
21,2,48,2,160,41,1,3,9
27,2,39,1,180,70,2,1,5
34,2,50,2,162,52,2,3,10
24,1,26,2,161,57,2,3,9
23,2,25,1,168,62,2,1,6
28,1,52,2,162,67,3,2,8
29,3,43,1,177,82,3,2,8
22,2,26,1,172,55,2,2,16
22,3,45,2,160,54,2,2,12
20,3,46,2,170,66,2,3,3
21,2,60,1,175,80,3,3,3
28,1,22,1,168,62,2,1,5
22,1,32,1,168,87,3,2,16
24,3,61,1,169,53,2,3,3
30,3,35,2,152,59,3,3,10
31,3,39,1,185,71,2,2,8
31,1,24,1,176,65,2,1,5
30,2,40,1,178,98,3,2,15
25,3,22,1,182,74,2,3,3
29,1,53,1,183,59,1,3,10
34,3,51,1,175,71,2,1,5
33,2,47,2,163,39,1,1,7
25,1,65,1,175,60,2,2,16
22,2,33,2,164,54,2,3,3
21,1,50,2,162,47,1,2,16
33,1,36,2,169,57,2,1,7
35,2,56,1,175,72,2,3,10
34,3,65,1,169,53,2,1,5
34,3,60,2,159,56,2,1,7
31,1,56,1,178,66,2,2,8
23,3,30,2,162,57,2,3,9
25,1,54,2,166,61,2,2,12
21,1,22,2,154,39,1,3,3
35,3,32,2,164,53,2,2,8
27,2,49,2,157,55,2,1,7
34,1,43,1,174,79,3,3,10
22,1,55,2,146,39,1,2,16
29,2,37,2,174,63,2,2,14
20,3,21,2,158,49,2,2,16
21,2,49,2,152,55,2,2,12
32,1,43,1,179,83,3,3,10
34,1,29,2,167,56,2,3,4
35,2,24,2,160,53,2,1,7
25,2,55,1,168,66,2,1,6
22,1,45,2,158,62,2,2,16
23,3,50,1,183,79,2,2,11
26,1,41,2,151,41,1,1,1
32,2,39,1,176,78,3,1,5
21,2,54,1,175,78,3,2,11
27,2,59,2,158,63,3,1,7
34,3,34,1,162,90,3,2,17
21,1,23,1,177,73,2,1,6
25,3,28,2,163,76,3,3,3
33,3,23,1,186,80,2,3,10
32,2,44,1,170,71,2,3,10
32,3,63,2,162,55,2,3,10
20,2,44,1,176,81,3,1,6
26,2,36,1,170,77,3,3,3
23,1,65,1,170,69,2,3,3
25,3,39,1,174,55,1,3,3
31,2,32,2,162,59,2,3,10
21,1,31,1,179,75,2,3,3
34,1,56,1,160,65,3,1,5
30,1,21,2,167,54,2,1,7
20,3,39,1,175,61,2,3,3
34,2,35,2,164,53,2,3,10
23,3,46,2,157,56,2,3,3
29,2,52,2,159,59,2,3,10
25,1,27,1,181,61,2,2,11
23,3,43,2,165,58,2,2,16
25,3,41,2,171,56,2,1,1
35,1,61,1,176,60,2,2,8
23,3,58,1,174,71,2,3,3
30,3,48,2,161,44,1,3,4
26,1,57,1,176,87,3,1,6
24,2,21,1,168,70,2,3,3
32,1,29,1,172,65,2,2,8
28,2,42,1,166,78,3,1,5
25,3,26,2,160,64,2,2,16
25,1,61,1,173,62,2,3,3
28,1,20,2,152,63,3,1,7
20,3,53,1,172,72,2,3,3
28,1,53,1,164,60,2,2,8
23,1,33,1,178,67,2,1,6
27,3,38,1,176,69,2,2,8
29,2,27,2,157,46,2,1,7
21,2,44,1,170,79,3,2,11
26,2,58,2,155,53,2,1,1
21,1,47,1,168,68,2,2,11
29,3,40,2,161,74,3,3,4
31,2,40,2,150,51,2,3,10
35,1,62,2,164,44,1,2,14
32,3,20,2,156,53,2,3,4
21,1,21,1,170,61,2,2,11
31,2,33,1,181,86,3,2,13
27,3,60,1,176,62,2,3,10
28,2,38,1,178,91,3,3,10
35,1,52,2,159,60,2,3,10
32,3,21,1,162,84,3,1,5
20,1,20,2,159,47,2,3,9
25,1,25,2,157,34,1,1,1
31,1,28,1,172,69,2,2,8
31,2,59,2,158,59,2,3,4
35,3,32,2,160,50,2,1,7
30,3,31,2,165,50,1,1,7
34,3,62,1,175,54,1,3,10
24,2,54,2,161,57,2,2,11
22,1,62,2,159,47,2,3,9
26,1,42,2,157,70,3,1,1
22,3,36,2,160,42,1,2,12
22,1,54,2,161,60,2,1,1
32,2,38,1,168,61,2,1,5
26,1,46,1,178,80,3,3,3
33,2,61,2,159,59,2,3,10
22,3,29,2,162,61,2,3,3
20,2,25,1,178,79,2,1,6
35,3,21,1,168,52,1,2,8
35,2,27,1,170,71,2,1,5
31,3,58,1,165,63,2,2,17
22,3,33,1,172,80,3,1,6
31,3,58,1,171,62,2,2,8
21,2,24,2,155,44,1,3,9
20,2,53,2,159,62,2,1,1
28,1,25,1,174,58,2,2,8
30,2,32,2,162,58,2,3,4
21,3,60,2,162,57,2,1,1
32,3,61,1,174,76,3,2,17
32,3,30,1,168,60,2,2,17
34,1,20,2,164,47,1,1,7
35,3,59,2,153,60,3,2,8
34,1,40,2,164,50,2,3,10
29,1,55,2,166,51,2,2,8
25,2,52,1,176,76,2,1,6
34,3,26,2,169,54,2,1,7
28,2,31,1,164,72,3,1,5
27,1,26,2,160,58,2,2,8
28,2,61,1,160,70,3,1,5
32,2,23,2,163,46,1,3,4
32,2,30,2,161,61,2,3,10
25,1,51,2,156,55,2,2,11
20,3,37,2,155,51,2,3,9
29,3,65,2,165,61,2,3,4
21,1,61,2,165,57,2,1,1
24,3,40,2,164,45,1,3,9
28,3,31,1,167,75,3,3,10
31,1,46,2,165,43,1,1,7
23,2,53,2,162,41,1,2,16
26,3,47,2,159,58,2,3,9
23,2,54,1,162,91,3,1,6
35,1,47,2,170,58,2,1,7
34,3,38,2,154,46,2,1,7
28,2,54,2,163,47,1,3,10
29,2,22,1,177,77,2,2,13
34,3,59,1,176,66,2,3,10
25,3,45,1,174,80,3,1,6
33,2,65,1,170,76,3,1,5
34,3,65,2,163,56,2,2,13
27,1,47,2,162,60,2,3,10
34,3,46,1,184,66,2,2,17
23,3,51,2,166,55,2,3,9
25,2,42,2,169,52,1,2,11
31,1,27,1,174,62,2,2,8
33,1,26,2,164,58,2,1,7
26,2,48,1,171,68,2,2,11
29,1,37,2,163,62,2,2,14
27,1,30,1,180,81,2,2,8
29,1,33,2,154,43,1,1,7
25,2,40,2,164,56,2,2,16
34,1,46,2,160,75,3,1,7
31,1,47,2,154,49,2,3,10
35,1,20,1,167,68,2,2,8
21,3,62,2,167,51,1,1,1
26,1,45,1,167,66,2,3,3
33,1,55,2,172,60,2,1,7
31,1,31,2,152,61,3,3,4
22,2,57,1,169,66,2,3,3
26,3,47,1,184,75,2,1,6
22,1,29,2,154,52,2,2,16
27,3,31,2,158,61,2,1,7
31,2,47,2,163,49,1,1,7
35,2,38,1,180,66,2,3,10
20,1,59,2,154,55,2,2,11
22,2,62,1,176,63,2,1,6
22,1,41,2,157,61,2,3,9
29,1,28,2,158,71,3,3,10
32,2,38,2,163,56,2,3,10
20,1,26,1,167,73,3,2,16
24,2,64,1,161,44,1,3,3
29,2,34,2,161,56,2,3,4
22,3,55,2,157,52,2,2,16
30,2,63,1,170,81,3,2,15
25,3,26,2,156,64,3,3,9
28,2,47,2,161,54,2,2,15
33,2,20,2,160,48,2,1,7
24,3,49,1,184,61,1,1,6
31,1,37,2,163,39,1,3,4
31,2,51,1,169,64,2,3,10
28,2,21,1,174,73,2,2,15
30,1,40,1,174,74,2,2,8
29,2,55,1,170,68,2,1,5
20,1,27,2,161,70,3,3,9
34,1,43,2,165,48,1,1,7
28,2,37,2,162,63,2,2,14
20,2,31,1,180,73,2,3,3
28,3,38,2,168,60,2,2,13
20,3,34,2,155,36,1,3,9
29,2,56,1,172,55,2,1,5
31,3,46,2,166,56,2,3,4
24,3,52,1,173,85,3,1,6
33,1,45,1,180,66,2,1,5
30,1,21,1,175,59,2,1,5
26,3,38,2,160,53,2,2,12
24,2,49,1,180,70,2,2,16
25,2,47,1,166,73,3,1,6
23,1,24,1,185,75,2,2,11
29,3,29,1,170,68,2,2,17
32,1,45,1,180,91,3,2,8
26,3,28,2,167,46,1,3,9
29,2,37,2,161,43,1,1,7
34,3,59,1,177,64,2,2,17
32,1,60,1,177,74,2,1,5
30,1,65,2,151,53,2,2,8
29,1,55,1,175,76,2,1,5
28,3,33,2,155,45,2,1,7
34,1,31,1,175,69,2,3,10
26,1,43,1,176,78,3,2,16
33,3,39,2,162,64,2,2,14
24,3,55,2,168,46,1,3,3
34,3,22,1,185,74,2,2,8
21,2,38,1,174,73,2,2,16
29,3,24,2,165,51,2,2,8
21,1,27,2,159,49,2,2,16
32,3,32,2,151,73,3,1,7
23,1,29,2,161,47,1,1,1
31,3,36,1,172,64,2,3,10
21,1,44,2,165,50,1,3,9
24,3,22,1,159,67,3,1,6
31,1,60,2,160,67,3,3,4
35,1,25,1,180,75,2,1,5
28,2,27,2,161,50,2,3,4
27,3,32,2,165,52,2,3,4
34,2,21,1,174,70,2,1,5
20,3,53,1,178,75,2,2,11
24,2,21,1,176,73,2,2,16
20,2,42,2,164,43,1,3,9
24,1,47,1,170,76,3,2,11
30,2,58,2,160,77,3,1,7
30,2,22,2,155,66,3,1,7
33,1,37,2,153,65,3,2,13
33,1,50,1,176,74,2,2,17
23,1,33,2,163,51,2,2,11
20,2,52,2,165,59,2,3,9
25,1,59,2,157,46,2,2,11
29,2,29,2,166,58,2,1,7
20,2,53,2,156,63,3,1,1
23,1,29,2,154,57,2,1,1
28,1,51,2,165,55,2,3,4
21,3,27,2,158,62,2,1,1
32,3,59,1,182,82,2,3,10
26,2,56,2,164,68,3,3,3
31,2,53,1,165,74,3,2,15
20,2,54,1,179,80,2,1,6
20,3,25,2,153,58,2,1,1
34,1,40,1,172,87,3,3,10
20,1,64,1,178,70,2,2,11
28,1,27,1,168,93,3,1,5
28,1,57,1,167,73,3,3,10
22,2,33,2,155,37,1,2,16
20,2,62,1,170,66,2,1,6
20,1,20,2,161,52,2,3,3
21,3,40,1,174,64,2,3,3
32,1,52,2,156,61,3,2,13
32,3,53,1,161,69,3,3,10
24,3,23,1,183,82,2,3,3
21,2,44,1,172,60,2,1,6
27,1,61,2,163,57,2,3,10
32,2,23,1,171,85,3,3,10
30,1,22,2,147,54,2,1,7
32,3,21,2,159,52,2,3,4
27,1,46,1,176,65,2,1,5
32,3,23,2,156,53,2,3,10
30,2,50,1,181,64,2,2,15
28,1,23,2,166,61,2,3,10
23,1,51,1,180,60,2,3,3
27,1,53,2,157,58,2,1,7
30,3,42,2,161,46,1,1,7
26,3,53,2,161,58,2,2,11
22,3,43,1,185,86,3,2,11
30,1,38,1,173,84,3,2,8
23,3,26,1,166,63,2,1,6
23,2,50,1,166,83,3,3,3
28,1,57,1,170,90,3,3,10
24,3,55,2,162,52,2,3,9
21,2,64,2,165,51,2,1,1
29,2,37,1,173,55,1,2,13
34,3,29,2,162,62,2,1,7
25,3,42,1,165,53,2,2,11
35,1,57,1,177,67,2,3,10
24,1,29,2,157,53,2,1,1
22,2,42,1,180,61,2,3,3
29,2,23,1,178,81,3,1,5
27,3,25,1,169,59,2,1,5
23,3,59,1,172,69,2,1,6
23,2,64,2,159,53,2,1,1
30,3,24,2,167,62,2,3,10
23,1,20,2,166,63,2,1,1
25,3,61,1,172,73,2,3,3
26,1,30,2,163,61,2,2,11
24,1,37,2,155,46,2,3,9
22,2,65,1,161,72,3,3,3
30,3,26,2,151,56,2,2,8
33,2,59,1,176,76,2,1,5
26,3,35,2,165,57,2,3,3
31,3,41,2,162,51,2,3,4
23,3,55,2,172,52,1,1,1
29,3,34,1,173,76,3,1,5
29,1,21,2,162,58,2,3,4
35,3,24,1,174,70,2,3,10
35,3,55,2,163,55,2,2,14
31,2,23,1,164,61,2,3,10
27,1,49,2,165,52,2,2,13
23,3,64,1,180,68,2,2,16
25,2,64,1,173,81,3,2,11
24,3,24,1,178,73,2,1,6
28,1,36,2,150,60,3,3,10
27,2,47,1,169,68,2,1,5
30,3,40,2,164,56,2,1,7
27,1,37,2,158,59,2,3,10
30,1,49,2,163,70,3,1,7
33,3,35,2,163,66,2,3,4
32,3,53,2,168,49,1,2,13
22,2,45,2,159,55,2,3,3
32,1,51,2,157,60,2,1,7
26,2,23,2,160,57,2,3,3
23,2,51,2,166,47,1,2,16
30,1,42,2,156,57,2,2,8
22,2,38,1,169,60,2,2,11
22,3,64,1,180,82,3,1,6
25,1,59,1,177,64,2,3,3
23,2,40,1,172,55,2,3,3
25,3,43,2,165,59,2,3,9
34,1,21,2,167,70,3,2,17
28,2,51,2,166,59,2,1,7
22,1,29,1,179,61,2,3,3
28,3,29,1,173,67,2,1,5
34,3,61,2,156,72,3,2,14
30,2,48,1,174,68,2,3,10
21,2,46,1,177,68,2,3,3
22,1,53,1,170,64,2,3,3
35,3,30,1,174,64,2,3,10
34,1,50,2,159,56,2,3,10
29,3,49,1,179,69,2,3,10
28,1,36,1,180,68,2,2,17
20,1,53,1,175,65,2,2,16
30,3,46,2,158,52,2,3,10
24,3,27,2,157,65,3,1,1
26,1,20,2,154,46,2,1,1
32,2,28,1,172,72,2,3,10
20,1,29,1,161,85,3,1,6
22,2,22,2,160,58,2,1,1
21,3,65,1,180,71,2,1,6
30,2,49,2,168,44,1,2,13
22,1,25,2,156,71,3,1,1
26,3,35,2,160,52,2,1,1
34,3,27,1,172,81,3,1,5
32,2,60,1,179,92,3,3,10
35,1,34,2,165,43,1,2,8
26,2,28,1,171,61,2,2,16
29,3,56,2,155,59,2,3,10
34,1,57,1,170,51,1,3,10
35,1,48,1,180,85,3,1,5
25,2,64,2,160,46,1,2,11
33,2,28,2,154,59,2,3,4
26,2,52,1,171,68,2,1,6
25,3,55,2,164,52,2,2,11
31,3,36,2,158,47,2,2,8
28,3,52,2,162,77,3,1,7
23,3,63,2,157,60,2,2,16
22,2,50,2,153,54,2,1,1
34,3,38,2,156,53,2,2,14
30,3,42,1,186,64,1,1,5
35,2,39,1,178,74,2,1,5
22,2,42,1,171,77,3,3,3
31,1,36,1,171,60,2,2,17
22,1,31,1,180,64,2,2,11
26,2,50,1,187,73,2,2,16
35,3,36,2,171,55,2,1,7
24,1,36,1,172,75,3,1,6
32,3,61,1,171,59,2,3,10
28,2,38,1,165,56,2,2,13
26,1,40,1,185,67,2,2,16
25,3,63,1,173,77,3,2,11
25,1,65,1,172,61,2,3,3
24,2,35,2,157,47,2,3,3
21,1,37,1,177,76,2,3,3
31,3,49,2,169,47,1,1,7
35,2,29,1,166,75,3,2,13
21,2,57,1,171,84,3,1,6
27,1,50,2,159,54,2,3,10
22,3,32,1,179,57,1,2,16
21,1,52,1,175,55,1,3,3
24,1,41,2,161,51,2,3,3
21,2,21,1,176,81,3,3,3
29,3,59,2,164,48,1,3,4
21,3,23,1,179,76,2,2,16
21,1,52,1,165,77,3,2,16
32,3,43,2,160,52,2,2,8
30,2,40,1,175,71,2,1,5
22,1,29,1,180,61,2,3,3
33,1,58,2,155,55,2,1,7
31,2,46,2,167,47,1,1,7
23,3,36,2,156,49,2,2,11
27,3,31,1,180,72,2,1,5
23,1,43,1,157,50,2,2,11
33,1,43,2,158,59,2,3,4
32,3,20,1,169,73,3,1,5
32,2,26,1,169,73,3,2,15
23,2,51,2,162,56,2,2,12
32,3,49,1,173,71,2,2,8
27,2,64,1,166,89,3,3,10
23,3,62,1,170,63,2,1,6
31,3,21,1,180,73,2,3,10
29,3,34,1,173,79,3,1,5
35,3,39,1,176,70,2,3,10
32,2,57,2,167,62,2,2,15
35,3,22,1,179,67,2,1,5
31,3,52,1,176,98,3,2,17
29,2,59,2,154,61,3,2,15
26,1,62,1,173,55,1,3,3
28,3,49,1,183,71,2,2,8
35,2,29,1,168,74,3,1,5
27,1,34,1,172,74,3,3,10
21,2,28,2,160,56,2,3,3
20,1,43,1,179,64,2,3,3
25,2,53,1,166,94,3,2,11
25,2,25,2,174,50,1,3,9
24,3,35,2,159,56,2,2,16
22,2,22,2,155,63,3,1,1
24,2,52,2,162,48,1,1,1
31,3,50,1,168,64,2,3,10
23,1,63,2,157,48,2,3,3
24,3,32,1,173,77,3,3,3
28,2,44,2,163,62,2,3,4
29,2,52,1,163,78,3,3,10
22,2,40,2,152,56,2,3,9
27,1,52,1,177,75,2,2,17
27,3,47,2,162,45,1,2,13
21,1,61,1,178,72,2,2,11
33,2,23,2,158,51,2,2,15
27,1,44,1,162,74,3,3,10
28,3,20,2,168,61,2,2,17
30,1,57,2,157,55,2,3,10
34,3,37,2,168,66,2,2,8
23,3,22,2,172,61,2,3,9
27,2,43,1,182,86,3,2,13
34,1,63,1,168,55,2,3,10
24,3,56,1,172,76,3,3,3
35,1,32,2,166,47,1,1,7
28,3,33,1,175,76,2,2,8
20,3,49,2,156,61,3,3,9
34,2,22,1,173,70,2,1,5
22,3,51,1,174,92,3,3,3
20,1,22,1,166,86,3,2,11
31,2,20,2,157,35,1,2,15
28,2,56,2,154,58,2,2,15
22,2,31,1,178,71,2,3,3
20,1,53,1,176,67,2,1,6
31,2,23,2,153,55,2,3,10
27,2,42,1,174,67,2,3,10
22,1,58,2,159,54,2,3,3
27,3,41,1,169,69,2,3,10
35,2,36,1,174,65,2,2,13
21,3,64,2,164,58,2,1,1
33,3,35,1,171,79,3,1,5
32,2,57,2,151,59,3,2,13
28,1,41,1,167,63,2,2,17
33,3,56,1,173,84,3,2,17
28,2,55,1,176,62,2,1,5
29,3,33,2,155,56,2,1,7
25,1,20,1,177,79,3,1,6
30,1,31,2,165,52,2,1,7
24,3,26,2,168,52,1,1,1
29,3,48,1,174,69,2,1,5
30,2,58,2,159,53,2,3,10
31,3,28,2,163,61,2,2,8
34,2,35,1,169,83,3,3,10
24,2,63,1,176,59,2,3,3
27,1,65,1,181,83,3,2,8
21,2,58,2,152,68,3,3,9
31,1,48,1,179,84,3,1,5
32,2,47,2,161,52,2,1,7
33,3,32,1,189,81,2,1,5
22,2,32,2,156,60,2,2,11
24,1,42,1,169,92,3,3,3
23,2,33,1,183,69,2,2,16
22,3,34,2,159,52,2,1,1
28,2,22,1,178,62,2,2,15
22,1,49,1,172,55,2,3,3
24,1,43,2,154,52,2,1,1
34,1,25,2,170,66,2,1,7
25,1,42,1,175,79,3,2,16
24,2,35,2,162,42,1,1,1
33,3,22,2,159,66,3,2,17
28,3,25,1,167,65,2,2,8
31,2,48,1,179,65,2,2,15
30,2,25,1,171,67,2,3,10
29,2,57,2,161,51,2,1,7
33,1,63,2,162,59,2,1,7
21,1,43,2,170,56,2,3,9
25,2,37,2,169,52,1,2,16
29,3,40,1,173,60,2,3,10
21,2,44,2,156,42,1,3,3
27,1,55,1,172,69,2,3,10
20,2,65,2,162,57,2,1,1
26,1,44,1,181,81,2,2,11
21,1,45,2,162,48,1,3,3
20,1,31,2,163,50,2,3,9
22,1,35,2,157,53,2,1,1
26,3,34,1,174,63,2,3,3
30,3,61,2,155,49,2,2,13
33,3,60,1,177,58,2,2,17
22,2,42,1,172,80,3,2,16
30,3,41,2,158,46,1,1,7
28,1,41,1,162,71,3,2,8
26,1,60,1,170,85,3,2,16
24,3,63,2,165,66,2,2,16
20,3,34,2,159,55,2,3,3
26,1,48,2,153,45,2,3,9
33,3,42,1,179,74,2,3,10
29,3,22,2,163,59,2,2,8
20,1,44,1,177,65,2,3,3
27,2,46,2,163,49,1,1,7
29,1,26,1,166,71,3,1,5
24,1,33,1,173,70,2,3,3
35,2,59,2,160,57,2,1,7
27,3,48,1,171,72,2,2,8
27,2,36,2,149,40,1,3,10
32,2,27,1,174,75,2,3,10
33,3,26,1,167,66,2,1,5
30,2,34,2,159,43,1,1,7
23,3,40,2,165,52,2,2,11
30,1,58,2,158,68,3,2,14
30,1,26,2,161,48,2,2,2
21,2,33,2,160,56,2,1,1
23,1,33,1,168,67,2,1,6
20,2,35,1,170,80,3,1,6
20,3,30,1,177,69,2,3,3
22,2,28,1,168,53,2,1,6
32,1,44,2,167,68,2,3,4
33,2,26,2,169,57,2,2,13
23,2,35,1,173,62,2,1,6
30,1,43,1,178,70,2,2,8
24,2,63,2,159,49,2,1,1
23,3,56,1,170,80,3,1,6
30,1,38,1,170,76,3,1,5
25,1,63,1,175,53,1,1,6
30,3,25,2,161,51,2,3,4
29,2,32,1,184,72,2,1,5
24,1,60,1,170,65,2,3,3
21,1,31,2,159,48,2,3,9
21,1,33,2,160,53,2,3,9
35,2,61,2,150,34,1,3,10
27,2,21,2,167,54,2,3,10
32,3,28,2,159,61,2,3,10
33,2,30,1,175,80,3,1,5
32,3,42,2,156,56,2,3,10
24,1,42,1,161,63,2,2,16
30,1,33,1,176,71,2,2,17
34,1,58,2,159,46,1,1,7
28,1,29,2,158,46,1,1,7
21,3,55,2,155,62,3,1,1
28,2,27,2,157,60,2,3,4
32,3,47,1,176,63,2,1,5
33,2,63,1,166,71,3,3,10
20,1,25,1,185,74,2,1,6
20,3,26,1,176,75,2,2,11
35,3,38,2,161,54,2,2,14
25,2,44,1,162,51,2,2,16
26,3,46,2,158,72,3,1,1
27,1,27,2,166,52,2,1,7
30,1,57,1,175,67,2,3,10
35,1,36,1,178,71,2,3,10
35,3,36,1,160,74,3,2,8
29,1,24,2,147,59,3,2,17
21,2,64,2,154,56,2,3,3
23,1,30,2,154,57,2,1,1
33,2,56,1,173,51,1,2,13
34,2,60,2,155,59,2,1,7
21,3,60,1,174,71,2,2,16
20,1,65,2,158,63,3,3,9
27,2,40,1,181,63,2,2,15
28,2,50,1,169,68,2,2,13
33,1,59,2,162,51,2,3,10
28,1,24,1,168,57,2,3,10
34,1,54,1,164,56,2,3,10
22,1,37,1,169,45,1,1,6
29,1,35,1,184,85,3,1,5
28,3,38,2,151,57,2,2,8
29,3,61,1,176,68,2,2,8
27,2,53,1,174,75,2,2,15
31,3,23,2,167,55,2,3,10
28,1,46,2,162,73,3,1,7
22,1,27,2,163,69,3,3,9
21,3,63,1,175,63,2,1,6
32,1,40,2,160,74,3,1,7
23,3,45,1,181,70,2,1,6
20,3,48,1,166,82,3,1,6
23,2,20,1,175,66,2,1,6
29,3,23,2,158,58,2,3,10
23,3,57,1,177,65,2,2,16
20,3,38,1,171,75,3,1,6
28,1,38,1,178,73,2,3,10
32,3,65,1,166,65,2,1,5
35,1,30,1,174,61,2,2,8
30,2,60,1,182,71,2,3,10
22,3,43,2,163,59,2,1,1
29,3,37,2,154,45,2,1,7
24,3,29,2,156,55,2,2,16
32,3,28,1,160,64,2,1,5
23,3,47,2,166,63,2,1,1
26,1,60,2,161,62,2,1,1
30,1,37,2,158,67,3,1,7
27,1,59,2,153,58,2,2,13
27,3,39,2,163,58,2,2,8
34,3,29,1,168,85,3,2,8
23,2,33,1,168,80,3,1,6
24,2,37,1,181,80,2,2,11
32,3,45,1,177,64,2,2,17
33,3,38,1,170,53,1,3,10
27,1,41,2,166,50,1,2,8
23,2,53,2,165,79,3,1,1
33,1,60,2,162,42,1,3,4
33,3,22,1,185,75,2,1,5
24,3,28,2,162,46,1,2,11
34,3,23,2,156,55,2,1,7
26,1,34,2,168,58,2,3,9
25,3,48,2,158,63,3,3,3
21,3,59,1,179,82,3,1,6
29,2,46,2,158,45,1,1,7
32,3,38,2,160,65,3,1,7
33,1,46,2,160,48,2,3,10
26,3,40,1,173,55,1,2,11
35,2,49,1,169,78,3,3,10
21,1,50,1,177,67,2,3,3
33,3,20,1,176,78,3,2,17
23,3,37,1,165,79,3,3,3
30,3,51,2,159,60,2,2,8
31,2,21,2,158,49,2,1,7
30,1,31,2,171,47,1,2,8
26,1,64,2,163,58,2,2,12
25,2,20,2,165,44,1,1,1
33,3,49,2,156,49,2,3,10
26,1,55,2,160,55,2,2,11
25,1,42,1,178,64,2,2,16
28,2,44,1,178,67,2,1,5
26,3,65,1,184,62,1,1,6
26,3,43,2,158,56,2,2,12
20,3,33,1,177,61,2,3,3
33,1,40,1,170,67,2,3,10
34,2,53,2,162,57,2,1,7
33,1,27,1,173,60,2,3,10
29,1,25,1,164,79,3,3,10
22,2,31,1,177,66,2,3,3
21,3,40,2,160,54,2,2,12
20,3,50,1,170,57,2,1,6
34,3,25,2,159,52,2,1,7
34,2,56,2,153,55,2,2,15
35,3,22,2,159,56,2,2,17
22,1,50,2,160,48,2,2,11
29,1,38,2,162,47,1,2,14
20,1,47,1,169,68,2,2,11
27,2,46,1,170,58,2,2,13
31,3,41,2,158,63,3,2,8
33,2,36,2,162,48,1,3,4
34,3,33,1,172,79,3,3,10
22,3,20,1,170,76,3,1,6
22,2,49,2,164,58,2,1,1
22,3,63,1,179,59,1,2,11
33,2,38,2,163,63,2,1,7
32,3,23,2,161,64,2,3,10
29,1,23,1,171,64,2,2,17
24,2,26,1,181,60,1,2,16
